year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
2007,20,789,3,20.0,6,2.8,3,1,8,467.73684210526324
2007,20,789,3,20.0,6,2.8,3,0,8,467.73684210526324
2007,20,789,3,19.5,6,3.6,3,1,8,493.72222222222223
2007,20,789,3,20.5,6,3.6,3,0,8,467.73684210526324
2007,20,793,3,18.0,8,6.0,3,1,6,555.4375
2007,20,2258,3,20.5,6,3.6,3,0,8,467.73684210526324
2007,20,2259,3,15.5,8,4.4,3,0,6,592.4666666666667
2007,20,2258,3,19.5,8,4.6,3,0,6,493.72222222222223
1986,93,306,12,20.0,6,2.8,2,0,8,467.73684210526324
2007,20,2258,3,19.5,6,3.6,1,0,8,493.72222222222223
2007,21,1804,3,26.0,4,2.2,2,0,8,355.48
2007,21,1804,3,24.5,6,3.5,2,0,8,386.39130434782606
2007,21,1804,3,19.5,6,3.9,2,0,8,467.73684210526324
2007,21,1846,3,23.5,6,3.5,2,0,8,403.95454545454544
2007,21,1846,3,20.0,8,5.3,2,0,6,467.73684210526324
2007,55,2153,3,21.5,6,3.0,3,0,6,444.35
2007,55,2153,3,20.0,8,4.2,3,0,6,467.73684210526324
2007,55,2154,3,18.5,8,4.2,3,0,6,522.7647058823529
2007,55,2720,3,19.0,6,3.0,1,0,6,493.72222222222223
1986,93,306,12,20.0,6,2.8,2,0,8,467.73684210526324
2007,73,300,3,25.0,4,2.3,2,1,8,370.29166666666674
2007,73,300,3,20.0,4,2.3,1,1,6,467.73684210526324
2007,73,300,3,24.5,4,2.3,2,0,8,386.39130434782606
2007,73,300,3,21.0,6,3.0,2,1,8,444.35
2007,73,300,3,21.0,6,3.0,2,0,8,444.35
2007,76,1131,3,20.5,6,3.5,3,0,6,467.73684210526324
2007,76,1131,3,19.5,6,3.5,1,0,6,467.73684210526324
2007,76,1152,3,17.5,8,5.5,3,0,6,555.4375
2007,76,1152,3,17.0,8,5.5,1,0,6,555.4375
2007,76,1155,3,15.5,8,6.2,3,0,6,592.4666666666667
1986,93,306,12,19.0,6,2.8,2,0,8,493.72222222222223
2007,79,1470,3,23.5,4,2.4,2,0,8,386.39130434782606
2007,79,1470,3,20.5,6,3.8,2,0,6,467.73684210526324
2007,82,1815,3,22.0,6,3.5,2,0,6,423.19047619047615
2007,82,2657,3,29.5,4,1.8,2,0,8,317.39285714285717
2007,82,2657,3,28.0,4,1.8,2,0,8,329.1481481481481
2007,82,2657,3,28.5,4,1.8,2,1,8,317.39285714285717
2007,93,1506,3,21.5,6,3.8,2,0,6,444.35
2007,93,1506,3,23.0,6,3.8,2,0,8,423.19047619047615
2007,93,1506,3,21.5,6,3.8,2,0,6,444.35
2007,93,1506,3,20.5,8,5.3,2,0,6,467.73684210526324
1986,93,306,12,20.0,6,2.8,2,0,8,467.73684210526324
2007,6,495,5,19.5,8,4.2,1,0,6,493.72222222222223
2007,17,1712,5,21.5,6,3.8,2,0,8,444.35
2007,17,1712,5,19.0,8,4.6,2,0,8,493.72222222222223
2007,20,1077,5,19.0,8,4.6,2,0,8,493.72222222222223
2007,20,1077,5,18.5,8,4.6,2,0,8,493.72222222222223
2007,20,1377,5,15.5,8,4.6,2,0,8,592.4666666666667
2007,20,1700,5,16.0,8,4.6,2,0,8,592.4666666666667
2007,21,1552,5,23.0,6,3.5,2,0,8,403.95454545454544
2007,21,1552,5,22.0,6,3.9,2,0,8,423.19047619047615
2007,21,1552,5,20.0,8,5.3,2,0,6,467.73684210526324
1986,119,1029,12,19.0,6,2.8,3,0,6,493.72222222222223
2007,21,1806,5,23.0,6,3.5,2,0,8,423.19047619047615
2007,21,1806,5,18.5,6,3.9,2,0,8,493.72222222222223
2007,37,1035,5,19.0,8,4.6,3,0,8,493.72222222222223
2007,47,627,5,21.5,6,3.8,2,0,8,444.35
2007,50,1735,5,19.5,6,3.5,3,0,6,467.73684210526324
2007,50,1736,5,19.0,6,3.5,1,0,6,493.72222222222223
2007,50,1746,5,18.5,8,4.5,3,0,6,493.72222222222223
2007,55,2471,5,18.5,8,4.2,3,0,6,493.72222222222223
2007,55,2647,5,20.5,8,4.2,3,0,6,467.73684210526324
2007,55,2782,5,20.5,8,4.2,3,0,6,467.73684210526324
1985,119,881,7,20.0,6,2.8,3,1,6,467.73684210526324
1986,125,61,12,20.0,4,2.3,3,0,8,444.35
2007,55,2783,5,20.5,8,4.2,3,0,6,467.73684210526324
2007,55,2786,5,18.5,8,4.2,3,0,6,493.72222222222223
2007,77,1504,5,19.0,8,4.6,3,0,8,493.72222222222223
2007,65,2539,5,19.0,8,4.6,3,0,8,493.72222222222223
2007,76,2185,5,17.5,8,5.5,1,0,6,555.4375
2007,76,2205,5,14.5,12,6.0,3,0,6,634.7857142857142
2007,6,471,13,25.0,4,2.0,2,1,6,370.29166666666674
2007,6,471,13,25.5,4,2.0,2,0,6,355.48
2007,6,477,13,24.0,4,2.0,1,1,6,386.39130434782606
2007,6,477,13,23.0,4,2.0,1,0,6,403.95454545454544
1986,125,61,12,23.0,4,2.3,3,1,8,403.95454545454544
2007,6,477,13,20.0,6,3.1,1,1,6,467.73684210526324
2007,6,477,13,21.0,6,3.1,1,0,6,444.35
2007,6,2172,13,16.5,8,4.2,1,1,6,592.4666666666667
2007,6,2172,13,17.5,8,4.2,1,0,6,555.4375
2007,21,1926,13,23.0,4,2.0,2,0,8,403.95454545454544
2007,21,1926,13,23.0,4,2.0,2,1,8,403.95454545454544
2007,115,1355,13,23.0,4,2.0,2,0,8,403.95454545454544
2007,115,1355,13,23.0,4,2.0,2,1,8,403.95454545454544
2007,115,2262,13,26.0,4,2.0,2,0,8,355.48
2007,115,2262,13,25.0,4,2.0,2,1,8,370.29166666666674
1986,125,340,12,18.5,4,2.3,3,0,8,493.72222222222223
2007,115,2262,13,24.5,4,2.0,1,0,8,370.29166666666674
2007,115,2262,13,23.5,4,2.0,1,1,8,386.39130434782606
2007,125,2612,13,21.0,5,2.5,1,1,6,444.35
2007,125,2612,13,22.0,5,2.5,1,0,6,423.19047619047615
2007,125,2612,13,23.0,5,2.4,2,1,6,403.95454545454544
2007,125,2612,13,24.0,5,2.4,2,0,6,386.39130434782606
2007,125,2612,13,22.5,5,2.5,2,1,6,403.95454545454544
2007,125,2612,13,23.5,5,2.5,2,0,6,403.95454545454544
2007,6,488,12,21.0,6,3.1,1,0,6,444.35
2007,73,229,12,22.0,4,2.3,2,1,8,403.95454545454544
1986,125,340,12,21.5,4,2.3,3,0,8,423.19047619047615
2007,73,229,12,21.5,4,2.3,2,0,8,423.19047619047615
2007,73,302,12,21.0,6,3.0,2,1,8,444.35
2007,73,302,12,21.0,6,3.0,2,0,8,444.35
2007,76,1132,12,19.0,6,3.5,1,0,6,493.72222222222223
2007,76,1157,12,15.0,8,6.2,3,0,6,634.7857142857142
2007,113,1684,12,21.5,4,2.5,1,1,6,423.19047619047615
2007,113,1684,12,20.0,4,2.5,1,0,6,444.35
2007,125,2617,12,21.0,5,2.5,1,0,6,444.35
2007,125,2617,12,22.0,5,2.5,1,0,6,423.19047619047615
2007,125,2617,12,23.0,5,2.4,2,0,6,423.19047619047615
1986,125,340,12,23.0,4,2.3,3,1,8,403.95454545454544
2007,125,2617,12,23.0,5,2.4,2,1,6,403.95454545454544
2007,125,2617,12,20.5,5,2.4,2,1,6,444.35
2007,125,2617,12,22.0,5,2.4,2,0,6,423.19047619047615
2007,125,2617,12,22.5,5,2.5,2,0,6,423.19047619047615
2007,125,2618,12,19.5,5,2.5,1,1,6,467.73684210526324
2007,125,2618,12,19.0,5,2.5,1,0,6,493.72222222222223
2007,21,933,10,19.0,4,2.9,3,0,8,493.72222222222223
2007,21,933,10,21.0,4,2.9,3,1,8,444.35
2007,21,933,10,18.5,5,3.7,3,0,8,493.72222222222223
2007,21,935,10,16.0,5,3.7,3,0,8,555.4375
1986,125,340,12,20.5,4,2.3,3,1,8,444.35
2007,21,936,10,18.5,4,2.9,3,0,8,493.72222222222223
2007,21,936,10,21.0,4,2.9,3,1,8,444.35
2007,21,936,10,18.5,5,3.7,3,0,8,493.72222222222223
2007,38,820,10,19.0,4,2.9,3,0,8,493.72222222222223
2007,38,820,10,21.0,4,2.9,3,1,8,444.35
2007,38,820,10,18.5,5,3.7,3,0,8,493.72222222222223
2007,38,822,10,16.0,5,3.7,3,0,8,555.4375
2007,38,823,10,18.5,4,2.9,3,0,8,493.72222222222223
2007,38,823,10,21.0,4,2.9,3,1,8,444.35
2007,38,823,10,18.5,5,3.7,3,0,8,493.72222222222223
1986,125,340,12,22.5,6,2.4,3,0,1,442.60869565217394
2007,52,2853,10,18.5,4,2.9,3,0,8,493.72222222222223
2007,52,2853,10,21.0,4,2.9,3,1,8,444.35
2007,21,933,10,18.0,4,2.9,1,0,8,522.7647058823529
2007,21,933,10,19.0,4,2.9,1,1,8,493.72222222222223
2007,21,933,10,18.0,5,3.7,1,0,8,522.7647058823529
2007,21,936,10,17.5,5,3.7,1,0,8,522.7647058823529
2007,38,820,10,18.0,4,2.9,1,0,8,522.7647058823529
2007,38,820,10,19.0,4,2.9,1,1,8,493.72222222222223
2007,38,820,10,18.0,5,3.7,1,0,8,522.7647058823529
2007,38,823,10,17.5,5,3.7,1,0,8,522.7647058823529
1986,17,1680,12,18.5,8,5.0,3,0,8,522.7647058823529
2007,45,2136,10,17.5,6,3.5,1,0,8,522.7647058823529
2007,52,2855,10,17.5,5,3.7,1,0,8,522.7647058823529
2007,21,2627,11,15.0,8,5.3,3,0,8,634.7857142857142
2007,21,2629,11,14.5,8,5.3,1,0,8,634.7857142857142
2007,38,2287,11,15.0,8,5.3,3,0,8,634.7857142857142
2007,38,2290,11,14.5,8,5.3,1,0,8,634.7857142857142
2007,21,1250,11,15.0,8,5.3,3,0,8,592.4666666666667
2007,21,1246,11,14.5,8,5.3,1,0,8,634.7857142857142
2007,38,2292,11,15.0,8,5.3,3,0,8,634.7857142857142
2007,38,2289,11,14.5,8,5.3,1,0,8,634.7857142857142
1986,21,826,12,17.0,8,5.0,3,0,8,555.4375
2007,17,2523,4,19.5,6,3.9,2,0,8,467.73684210526324
2007,21,2595,4,19.5,6,3.9,2,0,8,467.73684210526324
2007,47,1206,4,19.5,6,3.8,2,0,8,493.72222222222223
2007,17,2091,8,17.0,8,5.3,3,0,8,522.7647058823529
2007,17,2132,8,20.0,6,3.5,2,0,8,467.73684210526324
2007,21,1215,8,20.5,6,3.4,2,0,8,444.35
2007,21,1515,8,24.0,4,2.2,2,0,8,386.39130434782606
2007,21,1515,8,23.5,4,2.2,2,1,8,403.95454545454544
2007,21,1515,8,24.5,4,2.4,2,0,6,386.39130434782606
2007,21,1515,8,23.5,4,2.4,2,1,6,403.95454545454544
1986,21,826,12,18.5,8,5.0,3,0,8,522.7647058823529
2007,21,2551,8,17.0,8,5.3,3,0,8,522.7647058823529
2007,38,1208,8,17.0,8,5.3,3,0,8,522.7647058823529
2007,79,1205,8,19.0,6,3.8,2,0,6,493.72222222222223
2007,93,2537,8,20.5,6,3.4,2,0,8,444.35
2007,108,2126,4,19.5,6,3.9,2,0,8,467.73684210526324
2007,108,2678,8,22.0,4,2.2,2,0,8,423.19047619047615
2007,108,2678,8,23.5,4,2.2,2,1,8,403.95454545454544
2007,115,1509,8,19.5,6,2.7,3,0,8,467.73684210526324
2007,115,1509,8,19.0,6,2.7,3,1,8,493.72222222222223
1985,119,1008,7,27.0,4,1.6,3,0,8,341.8076923076923
1986,37,1652,12,20.0,8,5.0,3,0,8,467.73684210526324
2007,125,2766,8,18.0,5,2.5,2,0,6,493.72222222222223
2007,125,2766,8,18.0,6,3.2,2,0,6,522.7647058823529
2007,6,2024,8,16.0,6,3.6,1,0,6,555.4375
2007,17,2091,8,16.0,8,5.3,1,0,8,555.4375
2007,17,2132,8,18.5,6,3.5,1,0,8,493.72222222222223
2007,21,935,10,16.0,5,3.7,1,0,8,592.4666666666667
2007,21,1215,8,20.0,6,3.4,1,0,8,467.73684210526324
2007,21,2551,8,16.0,8,5.3,1,0,8,555.4375
2007,38,822,10,16.0,5,3.7,1,0,8,592.4666666666667
2007,38,1208,8,16.0,8,5.3,1,0,8,555.4375
1986,77,1505,12,20.0,8,5.0,3,0,8,467.73684210526324
2007,46,1513,8,16.0,5,3.7,1,0,8,592.4666666666667
2007,46,1513,8,16.0,5,3.7,1,1,8,592.4666666666667
2007,76,1780,8,17.5,6,3.5,1,0,6,522.7647058823529
2007,76,1783,8,15.0,8,5.0,1,0,6,634.7857142857142
2007,76,1787,8,12.5,8,6.2,1,0,6,740.5833333333335
2007,76,2055,8,17.5,6,3.5,1,0,6,555.4375
2007,76,2056,8,15.0,8,5.0,1,0,6,634.7857142857142
2007,76,2057,8,13.0,8,6.2,1,0,6,740.5833333333335
2007,79,1205,8,17.5,6,3.8,1,0,6,522.7647058823529
2007,93,2537,8,20.0,6,3.4,1,0,8,467.73684210526324
1986,83,1044,12,18.5,8,5.0,3,0,8,522.7647058823529
2007,105,395,8,16.0,8,5.3,1,0,8,555.4375
2007,113,1928,8,21.0,4,2.5,1,1,6,423.19047619047615
2007,113,1928,8,20.5,4,2.5,1,0,6,444.35
2007,115,1509,8,19.0,6,2.7,1,0,8,467.73684210526324
2007,115,1509,8,18.5,6,2.7,1,1,8,493.72222222222223
2007,124,2538,8,14.5,8,4.2,1,0,6,634.7857142857142
2007,125,2765,8,19.5,5,2.5,1,0,6,467.73684210526324
2007,125,2766,8,17.5,5,2.5,1,0,6,522.7647058823529
2007,125,2766,8,17.0,6,3.2,1,0,6,522.7647058823529
2007,125,2766,8,16.0,8,4.4,1,0,6,592.4666666666667
1986,93,1952,12,17.0,8,5.0,3,0,8,555.4375
2007,76,711,0,20.0,6,2.5,3,0,5,467.73684210526324
2007,76,711,0,20.0,6,2.5,3,1,5,467.73684210526324
2007,37,1035,5,19.0,8,4.6,3,0,7,493.72222222222223
2007,21,1846,3,24.0,6,3.5,2,0,7,403.95454545454544
2007,21,1552,5,23.0,6,3.5,2,0,7,403.95454545454544
2007,77,1504,5,19.0,8,4.6,3,0,7,493.72222222222223
2007,65,2539,5,19.0,8,4.6,3,0,7,493.72222222222223
2007,38,2287,11,14.0,8,5.3,3,0,7,634.7857142857142
2007,21,2627,11,14.0,8,5.3,3,0,7,634.7857142857142
2007,21,2629,11,15.0,8,5.3,1,0,7,634.7857142857142
1986,93,1952,12,18.5,8,5.0,3,0,8,522.7647058823529
2007,21,1246,11,15.0,8,5.3,1,0,7,634.7857142857142
2007,21,2631,11,15.0,8,5.3,1,0,7,592.4666666666667
2007,38,2290,11,15.0,8,5.3,1,0,7,634.7857142857142
2007,38,2289,11,15.0,8,5.3,1,0,7,634.7857142857142
2007,38,2291,11,15.0,8,5.3,1,0,7,592.4666666666667
2007,21,1250,11,14.0,8,5.3,3,0,7,634.7857142857142
2007,38,2292,11,14.0,8,5.3,3,0,7,634.7857142857142
2007,21,2595,4,19.5,6,3.9,2,0,7,467.73684210526324
2006,69,992,1,23.5,4,1.6,2,1,6,403.95454545454544
2006,93,2388,1,21.5,4,2.4,3,0,6,423.19047619047615
1986,21,2156,2,22.5,4,2.5,3,0,8,423.19047619047615
2006,101,2440,7,17.0,8,4.6,3,1,6,555.4375
2006,101,684,10,12.5,8,5.4,3,0,6,740.5833333333335
2006,101,2434,10,12.5,8,5.4,3,0,6,740.5833333333335
2006,101,2435,10,12.5,8,5.4,3,0,6,740.5833333333335
2006,101,2436,10,12.5,8,5.4,3,0,6,740.5833333333335
2006,101,2434,10,12.5,8,5.4,1,0,6,740.5833333333335
2006,101,2435,10,12.5,8,5.4,1,0,6,740.5833333333335
2006,101,2436,10,12.5,8,5.4,1,0,6,740.5833333333335
2006,76,1407,8,12.0,8,5.0,1,0,6,740.5833333333335
2006,76,1408,8,12.0,8,5.4,1,0,6,740.5833333333335
1986,21,2156,2,22.5,4,2.5,3,1,8,403.95454545454544
2007,5,2621,1,15.5,8,4.3,3,1,6,592.4666666666667
2007,10,2834,1,23.0,6,3.0,3,1,6,423.19047619047615
2007,10,2834,1,23.0,6,3.0,3,0,6,403.95454545454544
2007,10,2835,1,23.0,6,3.0,3,1,6,423.19047619047615
2007,10,2835,1,23.0,6,3.0,3,0,6,403.95454545454544
2007,10,2837,1,23.0,6,3.0,3,1,6,423.19047619047615
2007,10,2837,1,23.0,6,3.0,3,0,6,403.95454545454544
2007,10,2838,1,18.5,6,3.2,3,1,6,522.7647058823529
2007,10,2839,1,18.5,6,3.2,3,1,6,522.7647058823529
2007,21,1015,1,21.0,8,6.0,3,1,6,467.73684210526324
1986,21,2156,2,24.5,4,2.5,3,1,8,370.29166666666674
2007,21,1015,1,20.0,8,6.0,3,0,6,467.73684210526324
2007,22,1031,1,22.0,6,3.2,3,0,6,423.19047619047615
2007,22,1031,1,19.0,6,3.2,3,1,6,493.72222222222223
2007,22,1032,1,22.0,6,3.2,3,0,6,423.19047619047615
2007,22,1032,1,19.0,6,3.2,3,1,6,493.72222222222223
2007,35,1301,1,13.5,8,4.3,3,0,6,683.6153846153846
2007,35,1301,1,13.5,8,4.3,3,1,6,683.6153846153846
2007,35,296,1,12.0,12,5.9,3,0,6,740.5833333333335
2007,35,296,1,12.0,12,5.9,3,1,6,807.9090909090909
2007,45,2164,1,21.0,4,2.2,3,1,6,444.35
1986,21,2156,2,18.5,6,2.8,3,0,8,493.72222222222223
2007,68,1201,1,23.0,4,1.8,3,1,8,403.95454545454544
2007,5,1070,7,14.5,12,5.9,3,0,6,683.6153846153846
2007,5,1071,7,13.0,12,5.9,3,1,6,740.5833333333335
2007,5,1072,7,14.0,12,5.9,3,0,6,683.6153846153846
2007,5,1073,7,13.0,12,5.9,3,1,6,740.5833333333335
2007,64,2220,7,19.5,8,4.3,3,0,6,467.73684210526324
2007,94,427,7,18.5,6,3.6,3,1,6,493.72222222222223
2007,94,428,7,18.5,6,3.6,3,1,6,493.72222222222223
2007,12,630,7,12.5,8,6.7,3,0,6,807.9090909090909
2007,10,140,7,23.0,6,3.0,3,1,6,423.19047619047615
1986,21,2156,2,18.5,6,2.8,3,1,8,493.72222222222223
2007,10,140,7,23.0,6,3.0,3,0,6,403.95454545454544
2007,10,142,7,21.5,6,3.0,1,1,6,444.35
2007,10,142,7,21.0,6,3.0,1,0,6,444.35
2007,10,162,7,21.5,6,3.0,3,1,6,444.35
2007,10,162,7,22.0,6,3.0,3,0,6,423.19047619047615
2007,10,325,7,18.5,8,4.8,3,1,6,493.72222222222223
2007,10,325,7,19.0,8,4.8,3,0,6,493.72222222222223
2007,10,325,7,17.0,8,4.8,3,0,6,555.4375
2007,10,326,7,16.0,8,4.8,3,0,6,592.4666666666667
2007,10,1753,7,14.0,10,5.0,3,0,6,683.6153846153846
1985,119,1008,7,28.0,4,1.6,3,1,8,329.1481481481481
1986,21,2156,2,18.5,6,2.8,3,1,8,493.72222222222223
2007,10,1754,7,14.0,10,5.0,3,0,6,683.6153846153846
2007,21,929,7,24.0,4,2.0,2,1,6,386.39130434782606
2007,45,909,7,30.5,4,1.8,2,0,8,306.44827586206895
2007,45,909,7,30.0,4,1.8,2,1,8,306.44827586206895
2007,45,909,7,24.5,4,2.0,2,1,6,386.39130434782606
2007,50,1395,7,20.0,6,3.5,3,1,6,444.35
2007,50,1395,7,19.5,6,3.5,3,0,6,467.73684210526324
2007,64,1536,7,22.0,6,2.5,3,1,6,423.19047619047615
2007,64,1536,7,25.0,6,2.5,3,0,6,370.29166666666674
2007,64,1536,7,23.0,6,2.5,1,0,6,403.95454545454544
1986,82,2566,2,26.0,4,2.0,3,1,8,355.48
2007,64,1540,7,22.0,6,3.5,3,0,6,423.19047619047615
2007,105,383,7,22.5,4,2.0,2,1,6,423.19047619047615
2007,105,383,7,22.5,4,2.0,2,0,6,423.19047619047615
2007,105,383,7,21.0,6,2.8,2,1,8,467.73684210526324
2007,105,383,7,20.5,6,2.8,2,0,8,493.72222222222223
2007,124,1212,7,22.5,6,3.2,2,0,6,403.95454545454544
2007,2,2490,0,23.5,4,2.4,2,1,6,403.95454545454544
2007,2,2490,0,24.0,4,2.4,2,0,6,386.39130434782606
2007,10,145,0,23.0,6,3.0,3,1,6,423.19047619047615
2007,10,145,0,23.0,6,3.0,3,0,6,403.95454545454544
1986,82,2566,2,19.0,4,2.4,3,0,8,467.73684210526324
2007,10,154,0,21.5,6,3.0,1,1,6,444.35
2007,10,154,0,21.0,6,3.0,1,0,6,444.35
2007,10,166,0,21.5,6,3.0,3,1,6,444.35
2007,10,166,0,22.0,6,3.0,3,0,6,423.19047619047615
2007,22,1934,0,20.5,4,2.4,2,0,6,467.73684210526324
2007,22,1934,0,21.5,4,2.4,2,0,8,423.19047619047615
2007,22,1934,0,22.0,4,2.4,2,1,6,423.19047619047615
2007,22,1934,0,22.5,4,2.4,2,1,8,403.95454545454544
2007,28,808,13,26.5,4,1.8,2,1,8,341.8076923076923
2007,28,808,13,25.0,4,2.0,2,0,8,370.29166666666674
1986,82,2566,2,21.5,4,2.4,3,1,8,423.19047619047615
2007,28,808,13,23.0,4,2.4,2,0,8,386.39130434782606
2007,28,808,13,25.5,4,2.4,2,1,8,355.48
2007,28,808,13,22.0,4,2.4,1,0,8,403.95454545454544
2007,58,2137,0,30.0,4,1.6,2,0,8,306.44827586206895
2007,58,2137,0,29.5,4,1.6,2,1,8,306.44827586206895
2007,76,759,0,17.5,8,5.5,3,0,6,555.4375
2007,79,1666,0,25.5,4,2.0,2,0,8,355.48
2007,79,1666,0,27.0,4,2.0,2,1,8,341.8076923076923
1986,82,2566,2,28.0,4,2.5,3,1,1,377.03703703703695
2007,105,385,0,23.5,4,2.0,2,1,6,403.95454545454544
2007,105,385,0,23.5,4,2.0,2,0,6,403.95454545454544
2007,105,385,0,21.0,6,2.8,2,1,8,467.73684210526324
2007,105,385,0,20.5,6,2.8,2,0,8,493.72222222222223
2007,108,1571,0,24.0,4,2.0,2,1,6,386.39130434782606
2007,115,562,0,25.0,4,2.3,2,0,8,370.29166666666674
2007,115,562,0,25.0,4,2.3,2,1,8,370.29166666666674
2007,115,562,0,23.5,4,2.3,1,0,8,386.39130434782606
2007,119,1004,0,30.5,4,1.8,2,0,8,306.44827586206895
2007,119,1004,0,32.5,4,1.8,2,1,8,286.67741935483866
1986,82,2567,2,20.5,4,2.4,3,0,8,444.35
2007,2,2071,3,20.0,6,3.5,1,0,6,467.73684210526324
2007,2,2486,3,22.0,6,3.2,2,0,6,423.19047619047615
2007,2,2486,3,22.5,6,3.5,2,1,6,423.19047619047615
2007,2,2486,3,21.5,6,3.5,2,0,6,444.35
2007,6,2191,3,16.5,10,5.2,1,0,6,555.4375
2007,6,2210,3,16.0,10,5.2,1,0,6,592.4666666666667
2007,12,591,3,12.5,8,6.7,3,0,6,807.9090909090909
2007,10,1748,3,14.0,10,5.0,3,1,6,683.6153846153846
2007,10,1748,3,14.0,10,5.0,3,0,6,683.6153846153846
2007,20,2258,3,17.5,8,4.6,1,0,6,555.4375
1986,82,2567,2,20.5,4,2.4,3,1,8,444.35
2007,22,2306,3,25.0,4,2.4,2,0,8,370.29166666666674
2007,35,311,3,12.5,12,5.7,3,0,6,807.9090909090909
2007,35,311,3,12.5,12,5.7,3,1,6,740.5833333333335
2007,37,1379,3,24.5,4,2.3,2,0,8,386.39130434782606
2007,37,1379,3,24.5,4,2.3,2,1,8,386.39130434782606
2007,37,1379,3,22.0,6,3.0,2,0,8,423.19047619047615
2007,37,1379,3,20.5,6,3.0,1,0,8,467.73684210526324
2007,45,556,3,26.0,4,2.4,2,0,8,355.48
2007,45,556,3,27.0,4,2.4,2,1,8,341.8076923076923
2007,45,556,3,22.0,6,3.0,2,0,8,423.19047619047615
1986,82,2567,2,18.0,6,3.0,3,0,8,493.72222222222223
2007,45,556,3,22.5,6,3.0,2,1,8,423.19047619047615
2007,47,1188,3,29.0,4,2.0,2,0,8,317.39285714285717
2007,47,1188,3,28.5,4,2.0,2,1,8,329.1481481481481
2007,50,1394,3,21.0,6,3.5,3,1,6,444.35
2007,50,1394,3,20.5,6,3.5,3,0,6,444.35
2007,50,1398,3,20.0,6,3.5,1,0,6,467.73684210526324
2007,58,1920,3,26.0,4,2.4,2,0,8,355.48
2007,58,1920,3,26.0,4,2.4,2,1,8,355.48
2007,58,1920,3,24.0,6,2.7,2,0,8,386.39130434782606
1986,82,2567,2,18.5,6,3.0,3,1,8,493.72222222222223
2007,64,1447,3,22.5,6,3.5,3,0,6,403.95454545454544
2007,64,1447,3,21.5,6,3.5,1,0,6,444.35
2007,64,1449,3,19.5,8,4.3,3,0,6,467.73684210526324
2007,64,1647,3,21.0,8,4.6,3,0,6,444.35
2007,64,1648,3,20.0,8,4.6,3,0,6,467.73684210526324
2007,77,1832,3,24.5,4,2.3,2,0,8,386.39130434782606
2007,77,1832,3,24.5,4,2.3,2,1,8,386.39130434782606
2007,77,1832,3,22.0,6,3.0,2,0,8,423.19047619047615
2007,77,1832,3,20.5,6,3.0,1,0,8,467.73684210526324
2007,65,1776,3,20.0,6,3.5,1,0,8,467.73684210526324
1986,28,2096,2,20.5,4,2.0,3,0,8,423.19047619047615
2007,65,1776,3,21.0,6,3.5,2,0,8,444.35
2007,82,579,3,27.0,4,2.5,2,0,8,341.8076923076923
2007,82,579,3,27.5,4,2.5,2,1,8,341.8076923076923
2007,82,579,3,23.0,6,3.5,2,0,6,403.95454545454544
2007,82,579,3,23.0,6,3.5,2,1,6,403.95454545454544
2007,82,2315,3,29.0,4,2.0,2,0,8,317.39285714285717
2007,82,2315,3,27.5,4,2.0,2,1,8,329.1481481481481
2007,105,392,3,23.0,4,2.3,2,1,6,423.19047619047615
2007,105,392,3,22.0,4,2.3,2,0,6,444.35
1985,119,1008,7,24.5,4,1.6,3,1,8,370.29166666666674
1986,28,2096,2,22.5,4,2.0,3,1,8,403.95454545454544
2007,6,495,5,16.0,12,6.0,1,0,6,592.4666666666667
2007,12,592,5,12.0,8,6.7,3,0,6,807.9090909090909
2007,22,82,5,18.5,6,3.5,1,0,8,493.72222222222223
2007,22,82,5,18.5,8,5.7,1,0,8,493.72222222222223
2007,22,85,5,22.0,6,2.7,3,0,8,423.19047619047615
2007,22,85,5,20.5,6,3.5,3,0,8,444.35
2007,22,85,5,19.0,8,5.7,3,0,8,493.72222222222223
2007,22,85,5,15.5,8,6.1,3,0,6,592.4666666666667
2007,28,891,5,22.0,6,2.7,3,0,8,423.19047619047615
2007,28,891,5,20.5,6,3.5,3,0,8,444.35
1986,28,2096,2,19.5,4,2.6,3,0,8,467.73684210526324
2007,28,891,5,19.0,8,5.7,3,0,8,493.72222222222223
2007,28,891,5,15.5,8,6.1,3,0,6,592.4666666666667
2007,28,891,5,18.5,6,3.5,1,0,8,493.72222222222223
2007,28,891,5,18.5,8,5.7,1,0,8,493.72222222222223
2007,58,584,5,20.5,6,3.8,2,0,8,467.73684210526324
2007,71,2043,5,13.5,8,4.2,3,0,6,683.6153846153846
2007,119,610,5,24.0,6,3.5,2,0,8,386.39130434782606
2007,6,474,13,21.5,6,3.2,1,0,6,423.19047619047615
2007,10,149,13,22.5,6,3.0,3,0,6,423.19047619047615
2007,10,155,13,21.5,6,3.0,1,1,6,444.35
1986,28,2096,2,20.5,4,2.6,3,1,8,444.35
2007,10,155,13,21.0,6,3.0,1,0,6,444.35
2007,93,2660,13,28.0,4,1.8,2,0,8,329.1481481481481
2007,93,2660,13,29.5,4,1.8,2,1,8,306.44827586206895
2007,105,386,13,23.5,4,2.0,2,1,6,403.95454545454544
2007,105,386,13,22.5,4,2.0,2,0,6,423.19047619047615
2007,105,386,13,21.0,6,2.8,2,1,8,467.73684210526324
2007,105,386,13,20.5,6,2.8,2,0,8,493.72222222222223
2007,119,1814,13,28.0,4,1.8,2,0,8,329.1481481481481
